DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),Chg. Spec. Cap.(mAh/g),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Energy(mWh),Spec. Energy(mWh/g),Chg. Energy(mWh),Chg. Spec. Energy(mWh/g),DChg. Energy(mWh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch
644,1,1,Rest,05:21:30,05:21:30,0.0000,2.1383,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:03:46,0.0000000,0.0000,0.0000,0,Close
645,1,1,Rest,05:22:00,05:22:00,0.0000,2.1383,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:04:16,0.0000000,0.0000,0.0000,0,Close
646,1,1,Rest,05:22:30,05:22:30,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:04:46,0.0000000,0.0000,0.0000,0,Close
647,1,1,Rest,05:23:00,05:23:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:05:16,0.0000000,0.0000,0.0000,0,Close
648,1,1,Rest,05:23:30,05:23:30,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:05:46,0.0000000,0.0000,0.0000,0,Close
649,1,1,Rest,05:24:00,05:24:00,0.0000,2.1383,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:06:16,0.0000000,0.0000,0.0000,0,Close
650,1,1,Rest,05:24:30,05:24:30,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:06:46,0.0000000,0.0000,0.0000,0,Close
651,1,1,Rest,05:25:00,05:25:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:07:16,0.0000000,0.0000,0.0000,0,Close
652,1,1,Rest,05:25:30,05:25:30,0.0000,2.1383,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:07:46,0.0000000,0.0000,0.0000,0,Close
653,1,1,Rest,05:26:00,05:26:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:08:16,0.0000000,0.0000,0.0000,0,Close
654,1,1,Rest,05:26:30,05:26:30,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:08:46,0.0000000,0.0000,0.0000,0,Close
655,1,1,Rest,05:27:00,05:27:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:09:16,0.0000000,0.0000,0.0000,0,Close
656,1,1,Rest,05:27:30,05:27:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:09:46,0.0000000,0.0000,0.0000,0,Close
657,1,1,Rest,05:28:00,05:28:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:10:16,0.0000000,0.0000,0.0000,0,Close
658,1,1,Rest,05:28:30,05:28:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:10:46,0.0000000,0.0000,0.0000,0,Close
659,1,1,Rest,05:29:00,05:29:00,0.0000,2.1383,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:11:16,0.0000000,0.0000,0.0000,0,Close
660,1,1,Rest,05:29:30,05:29:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:11:46,0.0000000,0.0000,0.0000,0,Close
661,1,1,Rest,05:30:00,05:30:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:12:16,0.0000000,0.0000,0.0000,0,Close
662,1,1,Rest,05:30:30,05:30:30,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:12:46,0.0000000,0.0000,0.0000,0,Close
663,1,1,Rest,05:31:00,05:31:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:13:16,0.0000000,0.0000,0.0000,0,Close
664,1,1,Rest,05:31:30,05:31:30,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:13:46,0.0000000,0.0000,0.0000,0,Close
665,1,1,Rest,05:32:00,05:32:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:14:16,0.0000000,0.0000,0.0000,0,Close
666,1,1,Rest,05:32:30,05:32:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:14:46,0.0000000,0.0000,0.0000,0,Close
667,1,1,Rest,05:33:00,05:33:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:15:16,0.0000000,0.0000,0.0000,0,Close
668,1,1,Rest,05:33:30,05:33:30,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:15:46,0.0000000,0.0000,0.0000,0,Close
669,1,1,Rest,05:34:00,05:34:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:16:16,0.0000000,0.0000,0.0000,0,Close
670,1,1,Rest,05:34:30,05:34:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:16:46,0.0000000,0.0000,0.0000,0,Close
671,1,1,Rest,05:35:00,05:35:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:17:16,0.0000000,0.0000,0.0000,0,Close
672,1,1,Rest,05:35:30,05:35:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:17:46,0.0000000,0.0000,0.0000,0,Close
673,1,1,Rest,05:36:00,05:36:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:18:16,0.0000000,0.0000,0.0000,0,Close
674,1,1,Rest,05:36:30,05:36:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:18:46,0.0000000,0.0000,0.0000,0,Close
675,1,1,Rest,05:37:00,05:37:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:19:16,0.0000000,0.0000,0.0000,0,Close
676,1,1,Rest,05:37:30,05:37:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:19:46,0.0000000,0.0000,0.0000,0,Close
677,1,1,Rest,05:38:00,05:38:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:20:16,0.0000000,0.0000,0.0000,0,Close
678,1,1,Rest,05:38:30,05:38:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:20:46,0.0000000,0.0000,0.0000,0,Close
679,1,1,Rest,05:39:00,05:39:00,0.0000,2.1380,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:21:16,0.0000000,0.0000,0.0000,0,Close
680,1,1,Rest,05:39:30,05:39:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:21:46,0.0000000,0.0000,0.0000,0,Close
681,1,1,Rest,05:40:00,05:40:00,0.0000,2.1382,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:22:16,0.0000000,0.0000,0.0000,0,Close
682,1,1,Rest,05:40:30,05:40:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:22:46,0.0000000,0.0000,0.0000,0,Close
683,1,1,Rest,05:41:00,05:41:00,0.0000,2.1380,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:23:16,0.0000000,0.0000,0.0000,0,Close
684,1,1,Rest,05:41:30,05:41:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:23:46,0.0000000,0.0000,0.0000,0,Close
685,1,1,Rest,05:42:00,05:42:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:24:16,0.0000000,0.0000,0.0000,0,Close
686,1,1,Rest,05:42:30,05:42:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:24:46,0.0000000,0.0000,0.0000,0,Close
687,1,1,Rest,05:43:00,05:43:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:25:16,0.0000000,0.0000,0.0000,0,Close
688,1,1,Rest,05:43:30,05:43:30,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:25:46,0.0000000,0.0000,0.0000,0,Close
689,1,1,Rest,05:44:00,05:44:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:26:16,0.0000000,0.0000,0.0000,0,Close
690,1,1,Rest,05:44:30,05:44:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:26:46,0.0000000,0.0000,0.0000,0,Close
691,1,1,Rest,05:45:00,05:45:00,0.0000,2.1381,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:27:16,0.0000000,0.0000,0.0000,0,Close
692,1,1,Rest,05:45:30,05:45:30,0.0000,2.1380,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:27:46,0.0000000,0.0000,0.0000,0,Close
693,1,1,Rest,05:46:00,05:46:00,0.0000,2.1380,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:28:16,0.0000000,0.0000,0.0000,0,Close
694,1,1,Rest,05:46:30,05:46:30,0.0000,2.1380,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:28:46,0.0000000,0.0000,0.0000,0,Close
695,1,1,Rest,05:47:00,05:47:00,0.0000,2.1380,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:29:16,0.0000000,0.0000,0.0000,0,Close
696,1,1,Rest,05:47:30,05:47:30,0.0000,2.1380,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:29:46,0.0000000,0.0000,0.0000,0,Close
697,1,1,Rest,05:48:00,05:48:00,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:30:16,0.0000000,0.0000,0.0000,0,Close
698,1,1,Rest,05:48:30,05:48:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:30:46,0.0000000,0.0000,0.0000,0,Close
699,1,1,Rest,05:49:00,05:49:00,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:31:16,0.0000000,0.0000,0.0000,0,Close
700,1,1,Rest,05:49:30,05:49:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:31:46,0.0000000,0.0000,0.0000,0,Close
701,1,1,Rest,05:50:00,05:50:00,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:32:16,0.0000000,0.0000,0.0000,0,Close
702,1,1,Rest,05:50:30,05:50:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:32:46,0.0000000,0.0000,0.0000,0,Close
703,1,1,Rest,05:51:00,05:51:00,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:33:16,0.0000000,0.0000,0.0000,0,Close
704,1,1,Rest,05:51:30,05:51:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:33:46,0.0000000,0.0000,0.0000,0,Close
705,1,1,Rest,05:52:00,05:52:00,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:34:16,0.0000000,0.0000,0.0000,0,Close
706,1,1,Rest,05:52:30,05:52:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:34:46,0.0000000,0.0000,0.0000,0,Close
707,1,1,Rest,05:53:00,05:53:00,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:35:16,0.0000000,0.0000,0.0000,0,Close
708,1,1,Rest,05:53:30,05:53:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:35:46,0.0000000,0.0000,0.0000,0,Close
709,1,1,Rest,05:54:00,05:54:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:36:16,0.0000000,0.0000,0.0000,0,Close
710,1,1,Rest,05:54:30,05:54:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:36:46,0.0000000,0.0000,0.0000,0,Close
711,1,1,Rest,05:55:00,05:55:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:37:16,0.0000000,0.0000,0.0000,0,Close
712,1,1,Rest,05:55:30,05:55:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:37:46,0.0000000,0.0000,0.0000,0,Close
713,1,1,Rest,05:56:00,05:56:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:38:16,0.0000000,0.0000,0.0000,0,Close
714,1,1,Rest,05:56:30,05:56:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:38:46,0.0000000,0.0000,0.0000,0,Close
715,1,1,Rest,05:57:00,05:57:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:39:16,0.0000000,0.0000,0.0000,0,Close
716,1,1,Rest,05:57:30,05:57:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:39:46,0.0000000,0.0000,0.0000,0,Close
717,1,1,Rest,05:58:00,05:58:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:40:16,0.0000000,0.0000,0.0000,0,Close
718,1,1,Rest,05:58:30,05:58:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:40:46,0.0000000,0.0000,0.0000,0,Close
719,1,1,Rest,05:59:00,05:59:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:41:16,0.0000000,0.0000,0.0000,0,Close
720,1,1,Rest,05:59:30,05:59:30,0.0000,2.1379,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:41:46,0.0000000,0.0000,0.0000,0,Close
721,1,1,Rest,06:00:00,06:00:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:42:16,0.0000000,0.0000,0.0000,0,Close
722,1,1,Rest,06:00:30,06:00:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:42:46,0.0000000,0.0000,0.0000,0,Close
723,1,1,Rest,06:01:00,06:01:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:43:16,0.0000000,0.0000,0.0000,0,Close
724,1,1,Rest,06:01:30,06:01:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:43:46,0.0000000,0.0000,0.0000,0,Close
725,1,1,Rest,06:02:00,06:02:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:44:16,0.0000000,0.0000,0.0000,0,Close
726,1,1,Rest,06:02:30,06:02:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:44:46,0.0000000,0.0000,0.0000,0,Close
727,1,1,Rest,06:03:00,06:03:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:45:16,0.0000000,0.0000,0.0000,0,Close
728,1,1,Rest,06:03:30,06:03:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:45:46,0.0000000,0.0000,0.0000,0,Close
729,1,1,Rest,06:04:00,06:04:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:46:16,0.0000000,0.0000,0.0000,0,Close
730,1,1,Rest,06:04:30,06:04:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:46:46,0.0000000,0.0000,0.0000,0,Close
731,1,1,Rest,06:05:00,06:05:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:47:16,0.0000000,0.0000,0.0000,0,Close
732,1,1,Rest,06:05:30,06:05:30,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:47:46,0.0000000,0.0000,0.0000,0,Close
733,1,1,Rest,06:06:00,06:06:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:48:16,0.0000000,0.0000,0.0000,0,Close
734,1,1,Rest,06:06:30,06:06:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:48:46,0.0000000,0.0000,0.0000,0,Close
735,1,1,Rest,06:07:00,06:07:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:49:16,0.0000000,0.0000,0.0000,0,Close
736,1,1,Rest,06:07:30,06:07:30,0.0000,2.1376,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:49:46,0.0000000,0.0000,0.0000,0,Close
737,1,1,Rest,06:08:00,06:08:00,0.0000,2.1378,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:50:16,0.0000000,0.0000,0.0000,0,Close
738,1,1,Rest,06:08:30,06:08:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:50:46,0.0000000,0.0000,0.0000,0,Close
739,1,1,Rest,06:09:00,06:09:00,0.0000,2.1376,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:51:16,0.0000000,0.0000,0.0000,0,Close
740,1,1,Rest,06:09:30,06:09:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:51:46,0.0000000,0.0000,0.0000,0,Close
741,1,1,Rest,06:10:00,06:10:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:52:16,0.0000000,0.0000,0.0000,0,Close
742,1,1,Rest,06:10:30,06:10:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:52:46,0.0000000,0.0000,0.0000,0,Close
743,1,1,Rest,06:11:00,06:11:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:53:16,0.0000000,0.0000,0.0000,0,Close
744,1,1,Rest,06:11:30,06:11:30,0.0000,2.1376,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:53:46,0.0000000,0.0000,0.0000,0,Close
745,1,1,Rest,06:12:00,06:12:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:54:16,0.0000000,0.0000,0.0000,0,Close
746,1,1,Rest,06:12:30,06:12:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:54:46,0.0000000,0.0000,0.0000,0,Close
747,1,1,Rest,06:13:00,06:13:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:55:16,0.0000000,0.0000,0.0000,0,Close
748,1,1,Rest,06:13:30,06:13:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:55:46,0.0000000,0.0000,0.0000,0,Close
749,1,1,Rest,06:14:00,06:14:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:56:16,0.0000000,0.0000,0.0000,0,Close
750,1,1,Rest,06:14:30,06:14:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:56:46,0.0000000,0.0000,0.0000,0,Close
751,1,1,Rest,06:15:00,06:15:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:57:16,0.0000000,0.0000,0.0000,0,Close
752,1,1,Rest,06:15:30,06:15:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:57:46,0.0000000,0.0000,0.0000,0,Close
753,1,1,Rest,06:16:00,06:16:00,0.0000,2.1376,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:58:16,0.0000000,0.0000,0.0000,0,Close
754,1,1,Rest,06:16:30,06:16:30,0.0000,2.1376,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:58:46,0.0000000,0.0000,0.0000,0,Close
755,1,1,Rest,06:17:00,06:17:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:59:16,0.0000000,0.0000,0.0000,0,Close
756,1,1,Rest,06:17:30,06:17:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 21:59:46,0.0000000,0.0000,0.0000,0,Close
757,1,1,Rest,06:18:00,06:18:00,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 22:00:16,0.0000000,0.0000,0.0000,0,Close
758,1,1,Rest,06:18:30,06:18:30,0.0000,2.1377,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 22:00:46,0.0000000,0.0000,0.0000,0,Close
759,1,1,Rest,06:19:00,06:19:00,0.0000,2.1376,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 22:01:16,0.0000000,0.0000,0.0000,0,Close
760,1,1,Rest,06:19:30,06:19:30,0.0000,2.1376,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-19 22:01:46,0.0000000,0.0000,0.0000,0,Close
